months_as_customer,age,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,injury_claim_ratio,property_claim_ratio,vehicle_claim_ratio,net_capital,high_claim_flag
338,47,2,1,2000,1486.04,0,0,0,1,2,3,0,-56200,0,1,0,2,2,4,1,3,0,2,3,0,64100,12820,6410,44870,4,30,2014,1,0.19999687992387014,0.09999843996193507,0.6999890797335455,-56200,0
261,46,1,0,1000,870.55,0,1,6,9,4,4,0,-49400,2,1,1,2,4,6,19,1,0,0,3,0,80280,13380,13380,53520,3,34,2013,0,0.16666459062542818,0.16666459062542818,0.6666583625017127,-49400,1
321,44,0,2,2000,1344.56,6000000,1,0,6,10,0,0,-39100,3,1,3,3,1,3,7,1,0,1,2,0,4680,520,0,4160,0,23,1999,0,0.11108737449262979,0.0,0.8886989959410383,-39100,0
0,32,2,2,1000,1377.04,0,1,1,12,0,5,61400,-41100,0,1,1,0,1,6,6,4,0,1,1,0,39720,6620,6620,26480,0,23,2002,0,0.1666624707333652,0.1666624707333652,0.6666498829334608,20300,0
405,58,0,1,500,1237.88,0,1,4,3,8,1,0,-46900,2,0,0,3,1,0,11,1,0,0,0,0,63580,5780,5780,52020,8,24,1997,1,0.09090766109372296,0.09090766109372296,0.8181689498435067,-46900,0
304,49,1,0,1000,1525.86,0,0,6,2,4,3,0,0,2,2,1,2,0,3,2,1,1,1,1,1,73370,13340,6670,53360,10,3,2013,0,0.18181570375216366,0.09090785187608183,0.7272628150086546,0,1
1,29,2,2,500,854.58,0,0,3,2,13,2,52200,0,2,2,1,3,4,4,15,1,0,2,3,1,86790,7890,23670,55230,6,8,2003,0,0.09090804346072749,0.27272413038218246,0.6363563042250925,52200,1
26,39,1,1,1000,770.76,0,1,5,12,17,0,0,-53700,2,2,0,3,6,1,0,1,0,0,2,0,49800,9960,4980,34860,8,24,2015,0,0.19999598401638521,0.09999799200819261,0.6999859440573483,-53700,0
202,38,0,0,2000,1132.74,0,0,0,1,8,0,0,-37500,2,2,0,2,6,2,12,1,1,1,1,0,77440,7040,14080,56320,9,35,2005,0,0.09090791699487352,0.18181583398974704,0.7272633359589882,-37500,1
289,48,0,2,500,1173.37,8000000,0,6,5,2,3,0,-42700,2,0,2,2,4,6,1,1,0,1,0,0,42900,8580,0,34320,0,33,1999,0,0.1999953381040069,0.0,0.7999813524160276,-42700,0
61,26,2,0,2000,1188.28,6000000,0,3,4,16,5,0,-53800,0,1,0,1,5,2,16,2,1,1,0,0,53820,11960,5980,35880,5,14,2015,1,0.22221809330930306,0.11110904665465153,0.6666542799279092,-53800,0
334,46,0,0,1000,876.88,6000000,1,4,11,15,2,0,0,2,1,1,3,6,2,2,1,0,2,1,0,57330,12740,6370,38220,7,17,1998,0,0.22221834609548063,0.11110917304774032,0.6666550382864419,0,0
12,24,0,2,1000,1143.95,0,0,6,12,13,2,51400,0,0,1,1,3,1,5,13,3,0,2,1,0,53370,5930,5930,41510,9,35,2011,0,0.11110902924809353,0.11110902924809353,0.7777632047366547,51400,0
86,29,0,0,2000,1409.06,0,1,2,9,19,0,74200,-68100,2,0,1,3,1,4,0,1,0,2,2,1,62920,9680,14520,38720,0,23,2005,0,0.1538437087776736,0.2307655631665104,0.6153748351106944,6100,0
83,24,1,2,1000,1070.63,0,0,2,6,2,4,0,0,0,0,2,1,1,0,0,3,0,0,1,0,61600,6160,12320,43120,6,8,2003,0,0.09999837664972971,0.19999675329945943,0.699988636548108,0,0
126,30,0,2,2000,916.13,0,1,1,11,9,4,55300,-58400,0,1,2,3,1,3,16,3,1,2,0,0,74160,6180,12360,55620,8,12,2002,0,0.08333220965197341,0.16666441930394682,0.7499898868677607,-3100,1
209,38,2,1,500,1191.5,0,1,2,8,15,0,38600,-52900,2,1,2,3,6,0,8,1,0,2,0,0,80100,8900,8900,62300,1,4,2015,0,0.11110972397348348,0.11110972397348348,0.7777680678143843,-14300,1
283,48,2,2,1000,1474.66,0,0,3,11,13,0,0,-46200,1,1,3,3,1,2,9,1,0,2,3,0,6560,820,820,4920,13,20,2003,0,0.12498094802621551,0.12498094802621551,0.7498856881572931,-46200,0
194,34,0,1,1000,1193.45,0,1,3,7,10,1,0,0,2,1,2,0,6,3,11,1,0,2,1,1,58800,11760,5880,41160,9,29,1997,0,0.19999659869730108,0.09999829934865054,0.6999880954405537,0,0
184,38,0,1,1000,1437.53,0,0,1,13,5,1,0,0,0,2,1,0,3,4,6,3,0,0,2,0,53730,11940,5970,35820,4,30,2013,1,0.22221808639332974,0.11110904319666487,0.6666542591799892,0,0
479,60,0,0,2000,1304.83,0,0,1,7,6,0,0,0,2,1,2,0,1,0,18,1,0,0,0,0,60600,5050,10100,45450,6,10,2001,0,0.08333195821851125,0.1666639164370225,0.7499876239666012,0,0
284,48,2,1,1000,1168.8,0,0,3,12,12,2,0,-42400,2,2,2,2,1,4,11,1,0,0,3,1,35750,6500,3250,26000,8,12,2001,0,0.18181309613717098,0.09090654806858549,0.7272523845486839,-42400,0
65,27,1,0,1000,1164.97,0,0,1,0,8,5,43000,-42500,2,0,2,0,6,0,17,1,0,1,2,1,42840,3570,7140,32130,3,32,2004,0,0.0833313881562055,0.166662776312411,0.7499824934058495,500,0
222,39,0,1,1000,1232.72,0,1,2,1,10,3,87800,-51200,0,0,0,1,4,6,21,3,0,1,0,0,87960,14660,14660,58640,7,36,1999,1,0.16666477188754106,0.16666477188754106,0.6666590875501642,36600,1
196,41,0,1,2000,1800.76,0,1,3,10,4,2,0,-78600,0,1,1,0,4,2,0,3,0,1,0,0,47800,4780,4780,38240,7,17,2009,0,0.09999790799355662,0.09999790799355662,0.799983263948453,-78600,0
253,43,0,2,500,1187.01,7000000,0,0,12,8,4,46300,-33000,3,1,3,3,1,4,9,1,0,0,1,0,3840,640,640,2560,3,34,2014,0,0.16662327518875292,0.16662327518875292,0.6664931007550117,13300,0
280,43,1,0,1000,1559.34,0,1,3,13,10,3,0,-51600,2,0,2,1,1,5,1,1,0,0,2,0,77000,14000,7000,56000,0,31,2004,0,0.18181582057375878,0.09090791028687939,0.7272632822950351,-51600,1
5,26,0,1,2000,1137.02,0,0,6,4,16,1,31500,0,2,1,2,0,6,6,22,1,1,1,3,0,88110,16020,16020,56070,1,5,2003,0,0.18181611830531944,0.18181611830531944,0.636356414068618,31500,1
220,42,1,0,1000,1281.72,0,1,1,4,10,2,33500,-49500,0,1,1,1,4,3,20,4,0,0,2,1,47740,4340,4340,39060,6,10,2005,0,0.09090718669487442,0.09090718669487442,0.8181646802538698,-16000,0
85,30,2,0,1000,796.35,0,0,4,2,18,3,72400,-77000,0,1,2,1,4,3,9,3,1,2,1,1,58960,5360,10720,42880,5,14,2004,0,0.0909075490578518,0.1818150981157036,0.7272603924628144,-4600,0
266,46,2,1,500,1270.02,0,0,0,12,16,3,0,-45800,1,1,1,3,0,4,5,1,0,1,2,0,2160,480,240,1440,12,11,2004,0,0.22211938917167978,0.11105969458583989,0.6663581675150393,-45800,0
41,26,0,0,1000,1383.13,0,0,3,9,8,3,46700,0,3,1,3,3,4,5,12,1,1,1,1,0,6890,530,1060,5300,7,17,1997,0,0.07691191409084312,0.15382382818168625,0.7691191409084313,46700,0
316,45,0,0,2000,1290.74,5000000,0,2,9,11,0,58300,0,0,2,0,0,5,6,6,3,0,2,0,1,78870,7170,14340,57360,11,21,2013,0,0.09090793827896185,0.1818158765579237,0.7272635062316948,58300,1
285,47,1,0,1000,1216.68,0,0,5,11,1,2,55100,0,3,1,3,3,4,1,8,1,0,1,1,0,2700,300,300,2100,5,14,2013,0,0.11106997408367271,0.11106997408367271,0.777489818585709,55100,0
379,54,0,0,500,1251.16,0,0,0,6,11,1,41400,0,2,0,2,0,6,5,14,1,0,0,1,0,75960,6330,6330,63300,7,17,2010,0,0.08333223627914324,0.08333223627914324,0.8333223627914325,41400,1
15,34,1,1,2000,1586.41,0,0,2,11,18,2,33500,-58900,2,0,0,3,6,4,10,1,1,1,3,0,75570,6870,13740,54960,2,37,2010,1,0.09090788794643448,0.18181577589286896,0.7272631035714758,-25400,1
354,48,0,2,2000,1526.11,5000000,0,5,11,8,4,0,0,2,0,1,3,4,1,12,1,0,2,3,1,90240,15040,15040,60160,3,25,1995,0,0.16666481976041933,0.16666481976041933,0.6666592790416773,0,1
342,53,1,0,1000,1028.44,0,0,1,9,7,1,0,0,2,0,0,0,4,6,12,1,0,0,0,0,80960,14720,7360,58880,0,23,2000,0,0.18181593606798335,0.09090796803399168,0.7272637442719334,0,1
169,38,0,0,1000,1555.94,0,1,6,2,16,3,23300,0,0,0,2,2,5,5,12,3,0,1,3,1,79080,6590,13180,59310,8,7,2012,0,0.0833322795614623,0.1666645591229246,0.7499905160531607,23300,1
339,49,1,2,2000,1570.77,0,1,3,0,13,1,98800,-65300,3,1,1,3,4,1,13,1,0,0,3,0,6820,1240,620,4960,8,24,2009,0,0.1817915261691834,0.0908957630845917,0.7271661046767336,33500,0
259,42,2,0,2000,1170.53,0,0,6,1,17,5,65000,-49200,0,1,2,1,6,3,17,3,0,1,2,1,62590,5690,11380,45520,9,29,2006,0,0.09090763847837549,0.18181527695675098,0.7272611078270039,15800,0
65,23,2,1,1000,1099.95,0,0,1,11,7,5,0,-71900,2,2,0,2,1,0,14,1,0,1,0,1,52400,6550,6550,39300,0,23,2005,1,0.12499761454934066,0.12499761454934066,0.749985687296044,-71900,0
254,46,0,1,2000,1472.43,0,1,4,12,1,0,0,-90600,0,0,0,0,6,0,3,3,0,1,3,1,63580,5780,11560,46240,13,20,2004,0,0.09090766109372296,0.18181532218744592,0.7272612887497837,-90600,0
440,55,0,1,500,1275.62,0,0,0,8,15,2,0,-56200,0,2,1,3,1,5,18,3,1,2,1,0,61400,6140,6140,49120,9,35,1995,0,0.09999837136202994,0.09999837136202994,0.7999869708962395,-56200,0
478,63,0,1,1000,1292.3,0,1,2,0,13,3,47600,0,1,1,1,3,5,3,5,1,1,1,3,0,4700,940,470,3290,4,27,2007,1,0.1999574558604552,0.0999787279302276,0.6998510955115933,47600,0
230,44,1,1,2000,1009.37,0,0,1,9,10,2,45400,-39400,2,0,2,1,4,5,19,1,0,0,2,1,74140,13480,13480,47180,2,37,2015,0,0.1818157294884072,0.1818157294884072,0.6363550532094253,6000,1
138,30,2,2,500,1093.07,4000000,0,6,7,15,5,27700,-72400,2,0,0,2,5,2,0,1,0,2,2,0,83160,6930,13860,62370,13,20,2011,0,0.08333233126104785,0.1666646625220957,0.7499909813494307,-44700,1
239,41,2,1,1000,1325.44,7000000,0,3,4,13,2,51400,-6300,1,1,3,3,0,0,22,1,0,0,2,1,10790,1660,830,8300,8,12,2013,0,0.153831896951163,0.0769159484755815,0.7691594847558151,45100,0
93,31,0,0,2000,1017.18,0,0,4,9,13,0,0,0,0,1,0,3,0,0,21,3,1,1,3,0,48070,8740,8740,30590,10,1,2014,0,0.1818143995340226,0.1818143995340226,0.636350398369079,0,0
37,25,2,0,1000,1221.17,0,0,5,10,9,1,49300,0,0,1,1,0,4,4,4,3,1,0,0,1,51030,5670,11340,34020,11,19,1996,0,0.11110893378534616,0.2222178675706923,0.666653602712077,49300,0
254,40,1,0,500,1927.87,0,1,4,9,19,0,0,0,2,0,1,1,5,0,10,1,1,0,1,0,43280,0,5410,37870,6,10,1996,1,0.0,0.12499711189667521,0.8749797832767265,0,0
131,29,1,1,1000,978.27,0,0,0,11,13,3,65700,0,2,0,0,1,4,2,5,1,0,1,3,0,76400,15280,7640,53480,11,15,2003,0,0.19999738223321684,0.09999869111660842,0.6999908378162589,65700,1
230,43,1,0,2000,1221.14,0,1,4,9,2,5,48100,0,2,2,2,0,5,2,13,1,0,0,2,0,75460,13720,13720,48020,1,5,2002,0,0.18181577238573568,0.18181577238573568,0.6363552033500749,48100,1
313,50,2,0,2000,1255.62,0,1,4,1,14,4,0,0,0,2,0,2,2,4,18,3,1,2,1,1,69000,13800,6900,48300,5,14,1995,1,0.19999710149128275,0.09999855074564137,0.6999898552194895,0,0
210,38,1,1,500,999.52,0,1,3,12,9,2,0,0,3,1,1,3,5,6,6,1,0,1,2,0,8640,1440,720,6480,0,33,2008,0,0.16664737877560468,0.08332368938780234,0.749913204490221,0,0
101,29,2,1,500,1380.89,0,1,6,1,7,3,30000,-53000,0,1,1,0,4,0,0,3,0,2,1,0,67210,12220,12220,42770,2,38,1996,0,0.1818154766332892,0.1818154766332892,0.6363541682165121,-23000,0
153,37,1,2,500,1010.77,0,1,2,13,1,4,52300,-55600,0,2,2,0,0,0,5,3,0,0,3,0,42500,4250,4250,34000,13,20,1999,0,0.09999764711418554,0.09999764711418554,0.7999811769134844,-3300,0
337,53,2,0,500,1205.86,0,1,0,1,1,5,0,-34600,2,1,1,1,4,0,8,1,1,0,1,0,86400,14400,7200,64800,0,31,2001,0,0.16666473767664727,0.08333236883832364,0.7499913195449127,-34600,1
360,51,0,2,1000,1526.61,0,1,5,5,5,1,0,-32900,3,1,1,3,4,2,5,1,1,2,2,0,4620,840,840,2940,4,30,2009,1,0.1817788357498377,0.1817788357498377,0.636225925124432,-32900,0
428,53,0,0,1000,1496.44,0,0,2,12,4,4,0,0,1,1,3,3,0,6,9,1,1,2,2,0,6930,630,1260,5040,6,8,2013,0,0.09089597460683883,0.18179194921367767,0.7271677968547107,0,0
204,40,0,0,500,1256.2,0,0,3,11,10,1,0,0,0,2,1,2,4,3,10,3,1,1,2,1,41700,8340,8340,25020,10,3,2013,0,0.1999952039519436,0.1999952039519436,0.5999856118558308,0,0
364,51,0,0,500,1268.35,0,1,5,13,2,5,0,0,2,1,0,2,1,4,16,1,1,2,1,0,77330,14060,14060,49210,13,20,2014,1,0.1818158306500627,0.1818158306500627,0.6363554072752196,0,1
185,35,1,2,2000,1421.59,0,1,1,7,17,3,0,0,3,1,3,3,6,0,8,1,0,2,3,1,4950,900,450,3600,5,14,2011,0,0.1817814582912543,0.09089072914562715,0.7271258331650172,0,0
63,26,0,2,500,1500.04,6000000,1,6,2,14,3,0,-36500,3,1,1,3,0,4,5,1,0,0,2,1,5160,860,860,3440,0,33,2004,0,0.16663437318349156,0.16663437318349156,0.6665374927339662,-36500,0
210,35,0,0,500,1433.24,0,0,1,3,19,1,0,-19500,0,2,2,1,6,5,11,3,0,2,1,0,24570,2730,2730,19110,10,3,2006,1,0.11110658906841399,0.11110658906841399,0.7777461234788979,-19500,0
194,38,1,0,2000,1231.25,0,0,6,2,12,1,46500,0,0,1,1,0,6,0,15,3,0,1,0,0,53680,4880,9760,39040,12,9,2011,0,0.09090739740317803,0.18181479480635607,0.7272591792254243,46500,0
294,49,1,2,500,1135.43,0,1,5,4,3,3,22700,0,0,2,2,3,6,1,23,3,1,1,1,1,42900,3900,3900,35100,3,25,2010,0,0.09090697186545768,0.09090697186545768,0.8181627467891192,22700,0
272,41,2,1,2000,945.73,5000000,1,4,10,5,5,38600,-42800,2,0,1,1,1,0,23,1,0,0,0,0,84100,16820,8410,58870,5,13,2009,1,0.19999762190699277,0.09999881095349639,0.6999916766744747,-4200,1
27,27,1,0,2000,1118.76,0,0,1,0,7,3,0,-55800,2,0,2,1,1,4,23,1,0,1,3,0,61560,6840,6840,47880,5,16,2008,0,0.11110930621659817,0.11110930621659817,0.7777651435161872,-55800,0
251,39,1,2,2000,1231.98,0,0,0,7,10,1,0,-31700,2,1,1,3,1,2,10,1,1,0,0,0,44240,5530,5530,33180,4,30,1997,0,0.12499717456657851,0.12499717456657851,0.7499830473994711,-31700,0
180,33,1,2,2000,1005.47,0,0,3,10,10,3,58100,-49000,0,1,1,0,5,1,12,4,0,2,3,1,57700,11540,5770,40390,7,17,2002,0,0.19999653385556576,0.09999826692778288,0.6999878684944801,9100,0
392,50,2,0,2000,1108.97,0,0,6,3,8,1,68400,-66800,2,2,1,2,6,6,4,1,0,2,2,1,108030,16620,16620,74790,10,1,2002,0,0.1538447297534967,0.1538447297534967,0.6923012838907351,1600,1
143,30,1,0,500,1392.39,5000000,0,2,3,7,4,0,-65700,2,1,1,1,4,5,16,1,0,2,0,1,54300,10860,5430,38010,12,18,2010,0,0.19999631682657779,0.09999815841328889,0.6999871088930222,-65700,0
371,54,1,0,2000,1317.97,0,1,2,2,12,5,34700,-81000,0,0,0,0,4,1,18,3,0,1,2,0,32280,5380,5380,21520,5,16,2010,1,0.16666150367089,0.16666150367089,0.66664601468356,-46300,0
292,42,1,1,1000,1588.22,0,1,3,6,4,2,0,-53800,0,1,2,2,6,5,15,3,1,1,1,0,84600,16920,8460,59220,3,25,2007,0,0.19999763596174985,0.09999881798087493,0.6999917258661245,-53800,1
165,35,0,1,500,900.02,6000000,1,1,2,4,3,0,-49900,2,0,2,2,4,6,8,1,0,1,3,1,69700,6970,6970,55760,2,0,2008,0,0.09999856530035436,0.09999856530035436,0.7999885224028349,-49900,0
158,33,2,0,1000,1744.64,3000000,1,3,9,12,4,0,0,0,1,2,0,6,6,4,3,0,0,1,0,36400,3640,7280,25480,13,20,1998,0,0.09999725282272465,0.1999945056454493,0.6999807697590725,0,0
241,39,2,1,1000,1260.56,0,0,3,0,13,3,0,-54900,0,2,1,3,4,4,20,3,0,0,2,1,37520,4690,4690,28140,7,36,2010,0,0.12499666853228858,0.12499666853228858,0.7499800111937315,-54900,0
103,33,2,2,2000,1021.14,0,0,5,7,13,5,69500,-47700,0,2,0,0,1,3,1,3,0,2,3,0,79090,14380,14380,50330,4,30,2014,0,0.18181588297024945,0.18181588297024945,0.6363555903958731,21800,1
402,54,2,1,2000,1285.09,0,1,3,4,2,1,48000,-79600,2,1,0,2,1,6,19,1,0,0,2,1,67770,7530,15060,45180,8,24,2013,1,0.111109471602898,0.222218943205796,0.6666568296173879,-31600,0
102,32,2,0,500,1537.07,3000000,1,3,12,5,5,0,0,2,2,2,2,2,3,11,1,0,1,0,0,47400,9480,4740,33180,3,32,2004,1,0.1999957806797325,0.09999789033986625,0.6999852323790637,0,0
182,40,1,0,1000,1022.42,0,1,6,7,16,0,50000,-56900,2,0,2,2,4,3,13,1,1,0,2,0,71100,7110,14220,49770,1,4,2008,0,0.09999859355002039,0.19999718710004077,0.6999901548501427,-6900,1
282,46,2,0,2000,1558.86,0,1,4,7,7,5,51100,-75100,2,0,1,3,1,6,2,1,0,2,2,0,69400,13880,6940,48580,2,22,2012,0,0.19999711819714414,0.09999855909857207,0.6999899136900045,-24000,0
222,39,2,2,500,1757.87,0,1,2,13,2,1,71400,0,0,1,0,2,4,4,9,3,1,2,1,0,55000,5000,10000,40000,10,2,1996,1,0.09090743804658097,0.18181487609316194,0.7272595043726477,71400,0
415,52,1,1,1000,973.5,0,1,6,6,14,1,50400,0,0,1,2,3,6,0,15,2,1,1,3,1,51090,7860,7860,35370,12,18,2003,0,0.15384314262786009,0.15384314262786009,0.6922941418253704,50400,0
51,34,2,2,500,1430.8,0,1,6,6,4,4,0,0,2,2,0,1,1,6,23,1,0,2,3,0,64200,6420,19260,38520,6,10,2007,1,0.09999844239186305,0.2999953271755892,0.5999906543511784,0,0
255,45,0,2,500,1192.27,0,1,2,11,0,3,0,-40200,2,0,2,2,0,5,16,1,0,2,0,1,67320,12240,12240,42840,5,16,2006,0,0.1818154810534603,0.1818154810534603,0.636354183687111,-40200,0
143,31,0,1,500,1163.83,0,1,0,10,12,0,37700,0,0,2,0,2,0,0,21,4,1,2,0,0,76120,6920,13840,55360,1,5,1999,0,0.090907896638247,0.181815793276494,0.727263173105976,37700,1
130,28,2,2,1000,1003.15,0,0,3,4,12,2,0,-38500,0,0,1,0,4,2,21,2,1,2,1,0,85020,13080,13080,58860,5,16,2010,0,0.15384434433845756,0.15384434433845756,0.692299549523059,-38500,1
242,41,2,1,2000,1153.54,6000000,1,5,10,14,4,0,-57000,0,1,1,1,1,4,3,3,0,0,1,0,68090,12380,12380,43330,12,11,2009,0,0.18181551159477757,0.18181551159477757,0.6363542905817215,-57000,0
96,27,0,0,1000,1631.1,0,0,2,8,8,5,0,0,1,1,3,3,6,0,4,1,0,1,2,0,6030,670,670,4690,9,29,2007,0,0.11109268777980434,0.11109268777980434,0.7776488144586304,0,0
180,35,0,2,1000,1252.48,0,1,4,6,19,5,0,-55800,3,1,1,3,2,6,17,1,0,1,3,0,5100,1020,510,3570,3,25,2000,0,0.19996079200156833,0.09998039600078416,0.6998627720054891,-55800,0
150,30,1,0,1000,1677.26,0,1,1,11,19,3,40100,0,3,1,3,3,6,6,7,1,1,1,3,1,4590,510,510,3570,13,20,2013,0,0.11108690917011545,0.11108690917011545,0.7776083641908081,40100,0
463,59,0,1,1000,979.73,0,0,3,3,19,1,51700,0,0,0,0,2,4,1,14,2,0,1,2,0,72400,7240,14480,50680,3,34,1999,1,0.09999861880360769,0.19999723760721538,0.6999903316252538,51700,1
472,64,1,1,500,989.24,0,1,5,7,16,1,0,0,2,0,0,1,1,4,13,1,0,2,3,0,70900,14180,7090,49630,8,24,2002,0,0.199997179165315,0.0999985895826575,0.6999901270786025,0,1
75,25,0,2,1000,1389.86,0,0,0,8,10,0,0,0,0,2,2,2,6,6,23,2,0,2,3,1,65100,6510,6510,52080,10,2,2011,0,0.09999846392528533,0.09999846392528533,0.7999877114022826,0,0
193,40,2,0,500,1233.85,0,0,1,5,5,0,0,0,0,2,2,0,3,2,23,3,0,2,1,1,64260,0,14280,49980,5,13,1999,0,0.0,0.2222187641026439,0.7777656743592537,0,0
43,43,0,2,500,1320.39,0,0,0,1,19,1,0,0,2,1,0,0,6,0,16,1,0,2,1,0,79970,7270,21810,50890,6,8,1996,1,0.09090795413337335,0.27272386240012003,0.6363556789336134,0,1
253,41,1,0,1000,1435.09,0,0,1,6,3,1,36600,0,2,1,2,3,4,4,17,1,0,2,0,0,56610,6290,6290,44030,3,34,1995,0,0.1111091483987211,0.1111091483987211,0.7777640387910477,36600,0
152,30,1,2,500,1448.54,0,0,3,2,14,5,58600,0,2,2,0,1,5,4,9,1,1,1,1,0,84590,7690,7690,69210,12,18,2000,1,0.09090801621921954,0.09090801621921954,0.8181721459729758,58600,1
160,38,2,1,500,1733.56,0,1,2,11,17,5,0,-43800,0,2,0,1,4,2,13,3,0,2,1,1,66780,7420,14840,44520,8,24,1996,0,0.11110944729788413,0.22221889459576827,0.6666566837873048,-43800,0
56,36,1,0,500,1533.07,0,1,3,4,8,3,0,-28800,2,1,0,3,0,6,13,1,1,1,2,1,58500,0,6500,52000,5,13,2001,0,0.0,0.11110921180834515,0.8888736944667612,-28800,0
286,41,0,0,500,1106.77,0,0,1,9,9,2,45500,-62500,1,1,3,3,6,1,3,1,0,2,0,0,5000,500,500,4000,4,30,2003,0,0.09998000399920016,0.09998000399920016,0.7998400319936013,-17000,0
3,29,0,0,500,995.7,5000000,0,3,8,5,4,0,0,1,1,3,3,3,6,3,1,0,2,1,0,5000,500,1000,3500,8,12,2008,1,0.09998000399920016,0.19996000799840033,0.6998600279944012,0,0
286,41,0,1,1000,1298.85,6000000,0,2,11,4,2,71300,-70300,0,0,0,0,1,1,16,3,0,1,3,1,54450,6050,12100,36300,10,1,2007,0,0.11110907054048594,0.22221814108097188,0.6666544232429157,1000,0
239,38,2,1,1000,1276.73,5000000,0,5,5,3,2,0,0,0,0,0,3,6,4,12,3,0,1,3,0,61920,6880,6880,48160,10,2,2003,0,0.11110931671000146,0.11110931671000146,0.7777652169700102,0,0
64,29,2,1,2000,1202.28,0,1,2,3,6,2,0,-61400,2,2,1,0,5,2,4,1,0,1,2,0,43700,4370,4370,34960,9,29,2007,1,0.09999771172284387,0.09999771172284387,0.799981693782751,-61400,0
98,31,1,0,500,671.92,0,1,5,6,3,5,0,-26400,2,0,1,2,0,5,3,1,0,2,0,0,64080,7120,7120,49840,5,13,1997,0,0.11110937719448823,0.11110937719448823,0.7777656403614176,-26400,0
16,35,0,1,1000,1358.03,0,1,3,11,5,3,59300,-31400,2,1,2,2,4,2,0,1,0,2,1,0,55000,10000,10000,35000,13,20,2008,1,0.18181487609316194,0.18181487609316194,0.6363520663260668,27900,0
70,27,1,1,1000,1008.79,4000000,0,5,0,18,3,46000,0,3,1,3,3,6,1,19,1,0,2,3,0,4400,0,550,3850,12,9,2000,0,0.0,0.1249715973642354,0.8748011815496478,46000,0
75,27,2,0,1000,1141.1,0,1,3,1,12,2,0,0,0,2,1,3,4,2,15,2,0,0,1,1,71640,5970,11940,53730,12,18,2008,0,0.08333217012604514,0.1666643402520903,0.7499895311344063,0,1
246,44,2,0,1000,1397.0,0,1,2,6,15,1,0,0,2,1,1,2,1,0,6,1,0,1,0,0,61740,6860,6860,48020,0,23,1997,0,0.11110931147859607,0.11110931147859607,0.7777651803501725,0,0
110,27,2,2,1000,1664.66,0,0,0,8,9,3,0,-66200,2,2,2,0,4,6,3,1,0,0,3,0,57500,5750,5750,46000,1,4,2010,0,0.09999826089981044,0.09999826089981044,0.7999860871984835,-66200,0
236,39,1,1,1000,1151.39,4000000,0,5,3,15,5,0,-63900,1,1,1,3,1,6,17,1,1,0,0,0,8700,870,1740,6090,0,31,2003,0,0.09998850706815308,0.19997701413630617,0.6999195494770716,-63900,0
267,46,2,0,2000,1546.01,0,0,4,0,14,5,0,0,0,0,2,3,5,5,4,4,0,2,1,0,77100,15420,7710,53970,13,20,1996,0,0.1999974059999222,0.0999987029999611,0.6999909209997276,0,1
463,57,0,1,500,1063.67,0,1,5,8,7,5,0,0,2,0,1,3,1,6,14,1,0,2,0,1,59400,6600,6600,46200,4,27,1995,0,0.11110924058517534,0.11110924058517534,0.7777646840962273,0,0
303,46,1,0,1000,709.14,0,1,5,6,11,0,0,0,0,1,1,1,1,4,3,3,0,1,0,0,54890,9980,4990,39920,12,11,2006,0,0.1818148694685832,0.0909074347342916,0.7272594778743328,0,0
137,30,0,1,500,1039.55,0,1,4,3,11,4,55600,-59700,0,0,1,2,6,1,4,3,0,2,1,0,74030,6730,13460,53840,3,34,2005,0,0.0909078629222893,0.1818157258445786,0.7272629033783145,-4100,1
56,42,0,1,500,1339.39,0,0,0,0,5,1,0,0,2,1,2,2,1,1,13,1,0,1,2,1,61490,11180,11180,39130,2,37,1998,0,0.1818152249922753,0.1818152249922753,0.6363532874729635,0,0
75,27,1,1,1000,1202.75,0,1,2,5,2,1,57900,-90100,0,0,1,3,4,4,23,3,0,0,2,1,79560,6630,13260,59670,13,28,2003,0,0.08333228591898041,0.16666457183796082,0.7499905732708236,-32200,1
131,33,0,0,2000,1081.17,0,1,4,11,19,5,0,-65200,1,1,1,3,1,3,3,1,0,0,1,0,4900,490,490,3920,12,9,2010,0,0.09997959600081616,0.09997959600081616,0.7998367680065293,-65200,0
153,34,0,1,500,991.39,0,1,2,12,13,2,45600,-61400,0,2,2,2,6,6,0,3,0,1,0,0,77770,14140,14140,49490,9,29,2000,0,0.18181584395211584,0.18181584395211584,0.6363554538324054,-15800,1
255,43,1,2,500,984.02,0,0,3,13,2,4,75800,0,0,2,0,1,4,1,14,2,0,2,2,0,74700,7470,14940,52290,9,26,2007,1,0.09999866132983494,0.19999732265966988,0.6999906293088446,75800,1
103,26,0,0,500,1354.83,0,1,4,12,17,0,66300,0,0,0,1,3,1,0,14,2,0,2,2,0,40600,4060,4060,32480,13,28,2010,0,0.09999753700647768,0.09999753700647768,0.7999802960518214,66300,0
97,28,2,0,1000,830.31,0,1,3,4,18,0,0,-32600,2,1,2,0,4,6,22,1,0,1,0,0,45270,10060,10060,25150,7,36,2006,0,0.2222173135119613,0.2222173135119613,0.5555432837799033,-32600,0
